PRD_EAN13;PRD_NOM;CHRONICITY_SCORE
3401560504996.0;PILEJE LACTIBIANE TOLERANC GELU 30;
3282770204681.0;AVENE CICALFATE+ CR TB100ML1;
3401560504996.0;LACTIBIANE TOLERANCE GELU BT30;
3400934968815.0;MICROLAX SOL UNIDOS 12;
3400934968815.0;MICROLAX 5MLX12;
8001841491165.0;ZZZQUIL SOMMEIL GOM BT60;
3400935281739.0;VICKS VAPORUB  50 G;
3401042933641.0;PHYSIOLOGICA SER PHY 5ML 40UNIDO GIFRER;
8001841491165.0;ZZZQUIL SOMMEIL GOM BT60;
8001841491165.0;ZZZQUIL SOMMEIL GOM P/60;
3400938341836.0;DAFLON 500MG CPR 60;
3400938341836.0;DAFLON 500 MG  60CP;
3400938341836.0;DAFLON 500 BTE 60;
3400938341836.0;DAFLON 500MG CPR 60;
3282770204681.0;AVENE CICALFATE+ CREME 100ML;
3400930495674.0;HEXOMEDINE TRANS SOL 1PMIL5 FL;
3400935281739.0;VICKS VAPORUB POM POT 50G;
3401042933641.0;PHYSIOLOGICA SOL NAS OPHT ENF40;
3282770204681.0;AVENE CICALFATE+ 100ML;
3400930495674.0;HEXOMEDINE TRANSCUTANEE 45ML;
3400935281739.0;VICKS VAPORUB 50G;
3401560504996.0;PILEJE LACTIBIANE TOLERANCE BT30;
3400934968815.0;MICROLAX 12UNIDOSES;
3400935281739.0;VICKS VAPORUB POT 50G;
3401042933641.0;GIFRER SERUM PHYSIOLOGIQUE 5ML B/40;
3401560504996.0;PILEJE LACTIBIANE TOLERANCE 30 GELULES;
3282770204681.0;AVENE CICALFATE+ CR REPARATRICE 100ML;
3400930495674.0;HEXOMEDINE TRANSCUT 45ML;
3401042933641.0;PHYSIOLOGICA PT ENF DOS 5ML 40;
3282770204681.0;AVENE CICALFATE+ CR TB100ML1;
3400930495674.0;HEXOMEDINE TRANS SOL 1PMIL5 FL;
3400935281739.0;VICKS VAPORUB POM POT 50G;
3401042933641.0;PHYSIOLOGICA SOL NAS OPHT BB40;
3401560504996.0;LACTIBIANE TOLERANCE GELU BT30;
3400930495674.0;HEXOMEDINE 0.15% TRANSCUTANEE 45ML;
3400935281739.0;VICKS VAPORUB POT 50G;
3401042933641.0;SERUM PHYSIOLOGIQUE 5ML 40 DOSES GIFRER;
3401560504996.0;LACTIBIANE TOLERANCE GELUL 30;
8001841491165.0;ZZZQUIL SOMMEIL GOM BT60;
3282770204681.0;AVENE CICALFATE+ CR TB100ML1;
3400930495674.0;HEXOMEDINE TRANSCUT FV45ML;
3400935281739.0;VICKS VAPORUB POM POT50G;
3401042933641.0;PHYSIOLOGICA PT ENF DOS 5ML 40;
3401560504996.0;PILEJE LACTIBIANE TOLERANC GELU 30;
3400934968815.0;MICROLAX AD GEL RECTAL UNIDOSE 12;
8001841491165.0;ZZZQUIL SOMMEIL GOMME X60;
3400934968815.0;MICROLAX SORB S RECT UNIDOSE 12UNID-CAN/5;
3400934968815.0;MICROLAX SOL UNIDOS 12;
3400934968815.0;MICROLAX AD GEL T CANU 5ML 12;
3400934968815.0;MICROLAX SOL RECTALE UNIDOSE 12;
3282770204681.0;AVENE CICALFATE + CREM 100ML;
3400930495674.0;HEXOMEDINE TRANSCUTANEE FL 45ML;
3401560504996.0;LACTIBIANE TOLERANCE GELUL 30;
3282770204681.0;AVENE CICALFATE+ CR REPAR T/100ML;
3400935281739.0;VICKS VAPORUB POM POT/50G;
3401042933641.0;PHYSIOLOGICA SERUM PHYSIO BB PETIT ENF 40;
3401560504996.0;LACTIBIANE TOLERANCE GEL B/30;
3400938341836.0;DAFLON 500MG CPR 60;
3400938341836.0;DAFLON 500MG CPR B/60;
3282770204681.0;CICALFATE+ AVENE CR 100ML;
3400930495674.0;HEXOMEDINE TRANS SOL 1PMIL5 FL;
3400935281739.0;VICKS VAPORUB POM POT 50G PM;
3401042933641.0;PHYSIOLOGICA SOL NAS OPHT ENF40;
3401560504996.0;LACTIBIANE TOLERANCE GELUL 30;
3400938341836.0;DAFLON 500MG CPR BT60;
3282770204681.0;AVENE CICALFATE+ CR TB100ML1;
3400935281739.0;VICKS VAPORUB POM POT 50G PM;
3401560504996.0;LACTIBIANE TOLERENCE 560MG GEL30;
3400934968815.0;MICROLAX GEL RECTAL UNIDOSE 12;
8001841491165.0;ZZZQUIL SOMMEIL GOMME X60;
3400938341836.0;DAFLON 500MG CP 60;
3400935281739.0;VICKS VAPORUB PM;
3401042933641.0;PHYSIOLOGICA SERUM PHY BTE40;
3401560504996.0;PILEJE LACTIBIANE TOLERANCE GEL B/30;
3400934155178.0;SAINT-BERNARD BAUME TUB 100G;
3400934155178.0;SAINT-BERNARD BAUME CR TB100G;
3337875696548.0;LIPIKAR BAUME AP+ M 400ML;
3337875696548.0;ROCHE P LIPIKAR BAUM APM CR FL400ML 1;
3337875696548.0;RP LIPIKAR BAUME AP+ M FL 400ML;
3400934155178.0;SAINT-BERNARD BAUME TUB 100G;
3337875696548.0;LRP LIPIKAR BAUME AP+M 400ML;
3400934155178.0;SAINT BERNARD BAUME 100G;
3337875696548.0;LRP LIPIKAR BAUME AP+M 400ML;
3337875696548.0;LRP LIPIKAR BAUME AP+M 400ML;
3400934155178.0;BAUME SAINT BERNARD CR T/100G;
3400934155178.0;BAUME SAINT BERNARD CR T/100G;
3337875696548.0;LIPIKAR BAUME AP+ 400ML;
3400934155178.0;SAINT-BERNARD BAUME CR TB100G;
3337875696548.0;ROCHE P LIPIKAR BAUM APM CR FL400ML 1;
3400934155178.0;SAINT BERNARD BAUME T 100G;
3400934155178.0;BAUME SAINT BERNARD TUB 100G;
3337875696548.0;LIPIKAR AP+ BAUM CORP PTS 400ML;
3400934155178.0;ST BERNARD BAUME TUBE 100G;
3400934155178.0;SAINT BERNARD BME T/100G;
3400934155178.0;SAINT-BERNARD BAUME CR TB100G;
3400934155178.0;BAUME SAINT BERNARD TUB 100G;
3337875696548.0;ROCHE P LIPIKAR BAUM APM CR FL400ML 1;
3337875696548.0;ROCHE POSAY LIPIKAR BAUME AP+M 400 ML;
3337875696548.0;LRP LIPIKAR BAUME AP+M 400ML;
3337875696548.0;ROCHE P LIPIKAR BAUME AP+ M 400ML;
3400934155178.0;BAUME SAINT BERNARD TB/100G;
3400934155178.0;BAUME SAINT BERNARD CR T/100G;
3400934155178.0;SAINT-BERNARD BAUME CR TB100G;
3400934155178.0;SAINT BERNARD BAU 100G NF;
3400934155178.0;ST BERNARD 100;
3337875696548.0;ROCHE P LIPIKAR BAUM APM CR FL400ML 1;
3337875696548.0;ROCHE P LIPIKAR BAUME AP+M 400ML;
3337875696548.0;R-POSAY LIPIKAR BAUME AP+M 400ML;
3337875696548.0;ROCHE P LIPIKAR BAUM APM CR FL400ML 1;
3400934155178.0;SAINT BERNARD BAUME T 100G;
3337875696548.0;LIPIKAR BAUME AP+ M 400ML;
3337875696548.0;ROCHE P LIPIKAR BAUM APM CR FL400ML 1;
3337875696548.0;LRP LIPIKAR AP + M BME 400ML;
3400934155178.0;SAINT BERNARD BAUME T 100G;
3041091482068.0;GALLIA AR 1ER AGE 800G;
3400930632192.0;LUMIRELAX CPR 50CG BT20;
3041091482068.0;GALLIA BB EXPERT AR 1ER AGE 800G;
3400930632192.0;LUMIRELAX CPR 50CG BT20;
3400930632192.0;LUMIRELAX CPR 050G 20 PM;
3282770204681.0;AVENE CICALFATE+ CR TB100ML1;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3401597732584.0;NH CO EFFLUVIUM CHUT/CHEV GELUL168;
3401597732584.0;NHCO EFFLUVIUM 168 GEL;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G;
3282770204681.0;AVENE CICALFATE CR REPAR ANTIBACT T/100ML;
3401597732584.0;NHCO EFFLUVIUM CHUT/CHEV GELUL168;
3400930632192.0;LUMIRELAX CPR 050G 20 PM;
3041091482068.0;GALLIA BB EXP 1A AR PDR800G 1;
3400930632192.0;LUMIRELAX 500MG CPR BT20;
3400930632192.0;LUMIRELAX CPR 050G 20;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3400930632192.0;LUMIRELAX 500MG CPR B/20;
3282770204681.0;AVENE CICALFATE+ CR TB100ML1;
3041091482068.0;GALLIA  BEBE EXPERT AR1 CAROUBE BT/800G;
3400930632192.0;LUMIRELAX CPR 050G 20 PM;
3401597732584.0;NHCO EFFLUVIUM ANTI-CHUTE GELU BT168;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3400930632192.0;LUMIRELAX CPR 050G 20 PM;
3282770204681.0;AVENE CICALFATE+ CR TB100ML1;
3400930632192.0;LUMIRELAX 500MG CPR B/20;
3282770204681.0;AVENE CICALFATE+ CR TB100ML1;
3400930632192.0;LUMIRELAX CPR 050G 20 PM;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G 2020;
3282770204681.0;AVENE CICALFATE+ CR TB100ML1;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3282770204681.0;AVENE CICALFATE+ CR TB100ML1;
3282770204681.0;AVENE CICALFATE+ CR TB100ML1;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G;
3400930632192.0;LUMIRELAX 500MG CPR BT20;
3282770204681.0;AVENE CICALFATE+ CREME 100ML;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3282770204681.0;AVENE CICALFATE+ CREME 100ML;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3401597732584.0;NHCO EFFLUVIUM NHCO  168 GEL.;
3041091482068.0;GALLIA BB EXPERT AR 1ER AGE;
3401597732584.0;EFFLUVIUM GEL ANTI-CHUTE VITAL CHEV B/168;
3400930632192.0;LUMIRELAX CPR 050G 20;
3400930632192.0;LUMIRELAX CPR 050G 20;
3282770204681.0;AVENE CICALFATE+ CR REPARATRICE T/100ML;
3041091482068.0;GALLIA BB EXPERT AR1 800G;
3041091482068.0;GALLIA AR 1 800G;
3282770204681.0;CICALFATE+ CR REPAR T/100ML;
3282770204681.0;CICALFATE+ CR REPAR T/100ML;
3400930632192.0;LUMIRELAX CPR 050G 20;
3041091482068.0;GALLIA BB EXP 1A AR PDR800G 1;
3400930632192.0;LUMIRELAX CPR 050G 20 PM;
3282770204681.0;AVENE CICALFATE CREME REPARATRICE 100ML;
3400930632192.0;LUMIRELAX 500MG CPR 20;
3282770204681.0;AVENE CICALFATE+ CR TB100ML1;
3401597732584.0;EFFLUVIUM GEL ANTI-CHUTE VITAL CHEV B/168;
3282770204681.0;AVENE CICALFATE+ CREME TB100ML1;
3282770204681.0;AVENE CICALFATE+ CR REPAR T/100ML;
3401597732584.0;EFFLUVIUM CHUT/CHEV GELUL168;
3041091482068.0;GALLIA BB EXP AR 1ER AGE 800G;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G;
3282770204681.0;AVENE CICALFATE+ CR TB100ML1;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3282770204681.0;CICALFATE+ AVENE CR 100ML;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3400930632192.0;LUMIRELAX CPR 050G 20 PM;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G;
3400930632192.0;LUMIRELAX CP PM BT20;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G;
3041091482068.0;GALLIA BB EXP 1A AR PDR800G 1;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3400939472898.0;CAMILIA 30 UNIDOSES BOI;
3400939472898.0;CAMILIA SUSP BUV 30 UNIDOSES;
3400934968815.0;MICROLAX SOL RECTALE UNIDOSE 12;
3400939472898.0;CAMILIA 30 UNIDOSESSOLUTION BUVABLE;
3401560504828.0;PILEJE LACTIBIANE REF GELU 30;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
3400939472898.0;CAMILIA SOL BUV 30 UNIDOSES;
3400934968815.0;MICROLAX AD GEL RECTAL UNIDOSE 12;
3400939472898.0;CAMILIA S BUV 30UNID/1ML;
3400939472898.0;CAMILIA 30 DOSES;
3400939472898.0;CAMILIA 30 UNIDOSES;
3400934968815.0;MICROLAX BT/12;
3401560504828.0;PILEJE LACTIBIANE REFERENCE GELU BT30;
3400939472898.0;CAMILIA SOL BUV 30 UNIDOSES;
3400939472898.0;CAMILIA 30 UNIDOSES;
3400939472898.0;CAMILIA BTE DE 30 DOSES;
3400939472898.0;CAMILIA BUV UNIDOS 1ML 30;
3400934968815.0;MICROLAX SORB S RECT UNIDOSE 12UNID-CAN/5;
3400939472898.0;CAMILIA : 30 SOLUTION BUVABLE;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
3401560504828.0;LACTIBIANE REFERENCE GELU BT30;
3400934968815.0;MICROLAX AD GEL T CANU 5ML 12;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
3400939472898.0;CAMILIA BTE 30;
3401560504828.0;LACTIBIANE REFERENCE GELU BT30;
3400934968815.0;MICROLAX SORB S RECT UNIDOSE 12UNID-CAN/5;
3400939472898.0;CAMILIA 30 UNIDOSES BOIRON;
3400939472898.0;CAMILIA 30 UNIDOSES;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
3400934968815.0;MICROLAX AD GEL 5ML X12;
3400934968815.0;MICROLAX SOL UNIDOS 12;
3400939472898.0;CAMILIA SOL BUV NOURR 1ML BT30;
3400934968815.0;MICROLAX AD GEL T CANU 5ML 12;
3401560504828.0;LACTIBIANE REFERENCE GELU BT30;
3401560504828.0;PILEJE LACTIBIANE REF GELU 30;
3401560504828.0;PILEJE LACTIBIANE REF GELU 30;
3401560504828.0;LACTIBIANE REFERENCE GEL B/30;
3400934968815.0;MICROLAX AD GEL T CANU 5ML BTE12;
3400934968815.0;MICROLAX AD BTE 12;
3401560504828.0;PILEJE LACTIBIANE REFERENCE 596MG GEL B30;
3400934968815.0;MICROLAX UNIDOSE 12;
3400934968815.0;MICROLAX SOL UNIDOS 12;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
3400934968815.0;MICROLAX SOL RECTALE UNIDOSE 12;
3400934968815.0;MICROLAX SORB S RECT UNIDOSE 12UNID-CAN/5;
3400939472898.0;CAMILIA S BUV 30UNID/1ML;
3400939472898.0;CAMILIA SOL BUV UNIDOSE 1ML 30;
3400934968815.0;MICROLAX AD GEL RECTAL UNIDOSE 12;
3400934968815.0;MICROLAX AD BT 12;
3401560504828.0;LACTIBIANE REFERENCE GELU BT30;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
3400934968815.0;MICROLAX BTE 12;
3400935121431.0;ELUDRILPRO BAIN BOUCHE FP 500ML 1;
8032472028406.0;ABOCA GRINTUSS TOUX SIR ADU FL180G;
3400935121431.0;ELUDRILPRO BAIN BCHE FP500ML;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
8032472028406.0;ABOCA GRINTUSS TOUX SIR ADU FL180G;
3400935121431.0;ELUDRILPRO BAIN BCHE FP500ML;
8032472028406.0;GRINTUSS ADULTE TX S+CHE GRASSE FL/180;
3400935121431.0;ELUDRILPRO SOL BAIN BOUCH500ML;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3400935121431.0;ELUDRIL SOL BAIN BOUCH FL500ML;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
8032472028406.0;ABOCA GRINTUSS TOUX SIR AD FL210G;
8032472028406.0;ABOCA GRINTUSS ADULTES 180 G NV CODE;
3534510000672.0;BEROCCA ENERGIE ORANGE CPR EFF 30;
8032472028406.0;ABOCA GRINTUSS TOUX SIR ADU FL180G;
3400935121431.0;ELUDRILPRO BAIN BCHE FP500ML;
3534510000672.0;BEROCCA ENERGIE ORANGE CPR EFF 30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3400935121431.0;ELUDRILPRO BAIN BOUCHE FP 500ML 1;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
8032472028406.0;ABOCA GRINTUSS SIROP 180GR;
8032472028406.0;ABOCA GRINTUSS TOUX SIR ADU FL180G;
3400935121431.0;ELUDRIL BDB FL/500ML;
3400935121431.0;ELUDRIL BAIN BOUCHE 500ML;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
8032472028406.0;GRINTUSS;
3400935121431.0;ELUDRILPRO S B BCHE FL/ 500ML;
3400935121431.0;ELUDRILPRO S B BCHE FL/500ML;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
8032472028406.0;ABOCA GRINTUSS TOUX SIR ADU FL180G;
3400935121431.0;ELUDRILPRO S B BCHE FL/500ML;
3400935121431.0;ELUDRIL 500;
3534510000672.0;BEROCCA ENERGIE ORANGE CPR EFFV30;
8032472028406.0;ABOCA GRINTUSS SIROP 180GR;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
8032472028406.0;ABOCA GRINTUSS TOUX SIR ADU FL180G;
3400935121431.0;ELUDRIL SOL BAIN BOUCH FL500ML;
3534510000672.0;BEROCCA ENERGIE ORANGE CPR EFF 30;
8032472028406.0;ABOCA GRINTUSS TOUX SIR ADU FL180G;
3534510000672.0;BEROCCA CPR EFF S/S 30;
8032472028406.0;GRINTUSS TOUX SIROP ADULTE;
8032472028406.0;GRINTUSS ADULTE SP TX SECHE GRASSE FL/180;
3400935121431.0;ELUDRIL BAIN BOUCHE 500ML;
3400935121431.0;ELUDRILPRO 500ML SOL BAIN BOUCH;
3534510000672.0;BEROCCA ENERGIE 30 CPRS EFF;
8032472028406.0;ABOCA GRINTUSS TOUX SIR AD FL180G;
8032472028406.0;ABOCA GRINTUSS TOUX SIR ADU FL180G;
3400935121431.0;ELUDRIL BAIN BOUCHE 500ML;
3534510000672.0;BEROCCA ENERGIE ORA CPR EFFV30;
3400941631245.0;DOLIPRANETABS 1000MG CPR 8 SANOFI;
3401597732584.0;NHCO EFFLUVIUM GELULE 168 TOP+;
3400941631245.0;DOLIPRANETABS 1G          BT 8;
3401597732584.0;NHCO EFFLUVIUM ANTI CHUTE VITALITE CHEVEU;
3401596471576.0;ERGYPHILUS CONFORT;
3401560165869.0;ERGYPHILUS INTIMA GELU FL60;
3401560165869.0;ERGYPHILUS INTIMA GELUL 60;
3401596471576.0;ERGYPHILUS CONFORT GELUL 60;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3401596471576.0;ERGYPHILUS CONFORT GELUL 60;
3401560165869.0;ERGYPHILUS INTIMA GEL B/60¦;
3401596471576.0;ERGYPHILUS CONF GELU BT 60;
3401597732584.0;NHCO EFFLUVIUM 168 GELULES;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3401560165869.0;ERGYPHILUS INTIMA GEL B/60;
3400941631245.0;DOLIPRANETABS 1000 8CP;
3401597732584.0;NHCO EFFLUVIUM GEL ANTI-CHUTE VITAL CHEV;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3401596471576.0;ERGYPHILUS CONFORT GEL EQUIL INTEST P/60;
3401560165869.0;ERGYPHILUS INTIMA  60 CP;
3401597732584.0;NH CO EFFLUVIUM - ANTICHUTE/VITAL CHEVEUX;
3401596471576.0;ERGYPHILUS CONFORT GEL B/60;
3401560165869.0;ERGYPHILUS INTIMA GELU FL60;
3401596471576.0;ERGYPHILUS CONFORT T1 GELU60;
3401597732584.0;NH CO EFFLUVIUM CHUT/CHEV GELUL168;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3401596471576.0;ERGYPHILUS CONFORT T1 GELU60;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3401560165869.0;ERGYPHILUS INTIMA GELUL 60;
3401597732584.0;NHCO EFFLUVIUM 168GELULES;
3401560165869.0;ERGYPHILUS INTIMA NUTERGIA;
3400941631245.0;DOLIPRANE TABS 1 GR 8 CP PELL FR;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3401596471576.0;ERGYPHILUS CONFORT T1 GELU60;
3401560165869.0;ERGYPHILUS INTIMA 60GEL;
3400941631245.0;DOLIPRANE TABS 1OOO MG  BT 8 OTC;
3401597732584.0;EFFLUVIUM GEL ANTI-CHUTE VITAL CHEV B/168;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3401597732584.0;NHCO EFFLUVIUM 168GELULES;
3401597732584.0;NHCO EFFLUVIUM 10 SEMAINES;
3401560165869.0;NUTERGIA ERGYPHILUS INTIMA BT60;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3401597732584.0;NHCO EFFLUVIUM CHEVEUX BT/168;
3401560165869.0;ERGYPHILUS INTIMA GELUL 60;
3401596471576.0;ERGYPHILUS CONFORT GELUL 60;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3401596471576.0;ERGYPHILUS CONFORT GELUL 60;
3401597732584.0;EFFLUVIUM NHCO 168 GEL ANTI-CHUTE CHEVEUX;
3401597732584.0;NHCO EFFLUVIUM ANTICHUTE CHEV;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3401560165869.0;ERGYPHILUS INTIMA 60 GEL;
3401596471576.0;ERGYPHILUS CONFORT GELUL 60;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3401597732584.0;NHCO EFFLUVIUM 168 GEL;
3401560165869.0;ERGYPHILUS INTIMA GELUL 60;
3401596471576.0;ERGYPHILUS CONFORT GELUL 60;
3401597732584.0;NHCO EFFLUVIUM CHUT/CHEV 168 GEL;
3401596471576.0;ERGYPHILUS CONFORT T1 GELU60;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3400941631245.0;DOLIPRANE TABS 1G;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3400941631245.0;DOLIPRANETABS 1 GR 8 CP PELL FR;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3400941631245.0;DOLIPRANETABS 1 000 MG CPR 8;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3400941631245.0;DOLIPRANETABS 1G BT 8;
3401597732584.0;NH CO EFFLUVIUM  ANTI-CHUTE CHEV/158 GEL;
3401596471576.0;ERGYPHILUS CONFORT GEL EQUIL INTEST P/60;
3400941631245.0;DOLIPRANETABS 1G          BT 8;
3401597732584.0;NHCO EFFLUVIUM GELU 168;
3400941631245.0;DOLIPRANETABS 1G          BT 8;
3401597732584.0;EFFLUVIUM NHCO GELU BT168;
3401560165869.0;ERGYPHILUS INTIMA GELUL 60;
3401560165869.0;ERGYPHILUS INTIMA GELUL 60;
3401560165869.0;ERGYPHILUS INTIMA /60;
3401596471576.0;ERGYPHILUS CONFORT GEL B/60;
3401597732584.0;NHCO EFFLUVIUM  ANTI CHUTE BT168;
8032472028406.0;ABOCA GRINTUSS SIROP ADULTE 180G;
3400930632192.0;LUMIRELAX CPR 0.50G B/20;
3400930632192.0;LUMIRELAX 500MG  20CPR;
3400930632192.0;LUMIRELAX CPR 50CG BT20;
8032472028406.0;ABOCA GRINTUSS ADULTES SIROP;
3041091482068.0;GALLIA AR 1 CAROUBE 800G;
3400930632192.0;LUMIRELAX 500MG CPR 20;
3400930632192.0;LUMIRELAX 500MG CPR B/20;
3400930632192.0;LUMIRELAX 500MG CPR 20;
3041091482068.0;GALLIA BB EXP 1A AR PDR800G 1;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
3041091482068.0;GALLIA BB EXPERT AR CAROUBE 1AGE 8;
3041091482068.0;GALLIA BB EXP 1A AR PDR800G 1;
3401560504828.0;PILEJE LACTIBIANE REFERENCE GELU BT30;
8032472028406.0;ABOCA GRINTUSS ADULTE GRAND;
3400930632192.0;LUMIRELAX 500MG CPR 20;
3400930632192.0;LUMIRELAX CPR 50CG BT20;
3401560504828.0;PILEJE LACTIBIANE REF GELU 30;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G;
3400930632192.0;LUMIRELAX 500MG CPR BT20;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G CAROUB;
3400930632192.0;LUMIRELAX 500MG CPR B/20;
3401560504828.0;LACTIBIANE REFERENCE 596MG GEL B/30;
3400930632192.0;LUMIRELAX 500MG CPR BT20;
3041091482068.0;GALLIA BB EXP 1A AR PDR800G 1;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G;
3400930632192.0;LUMIRELAX 500MG CPR BT20;
3400930632192.0;LUMIRELAX 500MG CPR BT20;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G;
8032472028406.0;GRINTUSS ADULTE SP TX S+CHE GRASSE FL/210;
8032472028406.0;ABOCA GRINTUSS TOUX SIR ADU FL180G;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
3401560504828.0;PILEJE LACTIBIANE REF GELU 30;
3400930632192.0;LUMIRELAX 0.50G B/20-CPR SEC;
8032472028406.0;ABOCA GRINTUSS SIROP ADULTE;
3041091482068.0;GALLIA BB EXPERT AR 1ER AGE 800G;
3400930632192.0;LUMIRELAX CPR 050G 20 PM;
3401560504828.0;LACTIBIANE REFERENCE GELU BT30;
3041091482068.0;GALLIA BB EXPERT AR 1ER AGE 800G;
3041091482068.0;GALLIA BEBE EXPERT AR 1ER AGE 800G;
8032472028406.0;ABOCA GRINTUSS SIROP AD 180G;
3401560504828.0;PILEJE LACTIBIANE REFERENCE BT30;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
8032472028406.0;ABOCA GRINTUSS TOUX SIR AD 180GR;
3401560504828.0;PILEJE LACTIBIANE REF GELU 30;
3041091482068.0;BEBE EXPERT AR  1ER AGE 800G;
3041091482068.0;GALLIA EXPERT AR 1ER AGE PDR800G;
8032472028406.0;GRINTUSS SIROP ADULTE 180 GR;
8032472028406.0;ABOCA GRINTUSS TOUX SIROP ADULTE 180G;
8032472028406.0;ABOCA GRINTUSS SIROP ADULTE 180G;
8032472028406.0;ABOCA GRINTUSS TOUX SIROP ADULTE 180G;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
3401560504828.0;LACTIBIANE REFERENCE GEL B/30;
8032472028406.0;ABOCA GRINTUSS TOUX SIR ADU FL180G;
8032472028406.0;ABOCA SIROP GRINTUSS 180G;
8032472028406.0;GRINTUSS SP AD FL180G;
3401560504828.0;LACTIBIANE REFERENCE GELUL 30;
3041091482068.0;GALLIA BB EXP 1A AR PDR800G 1;
3401560504828.0;PILEJE LACTIBIANE REFERENCE GEL B/30;
3400939069425.0;DULCOLAX 5MG CPR 30 SANOFI;
3400939035765.0;LYSOPAINE ORL CPR S SUCRE 36 CPS;2.0
3400939069425.0;DULCOLAX 5MG CPR 30;
3400922499857.0;CIRCADIN LP 2MG CPR BT30;
3400934348686.0;MAXILASE 200U/ML SP 200ML;
3400934965852.0;CITRATE DE BETAINE UPSA CITRON;
3400922499857.0;CIRCADIN 2MG LP CPR BT 30;
3400934001024.0;MOVICOL PDR P SOL BUV SAC 20;
3400934965852.0;CIT BETAIN UPSA 2G CPR EFFV 20;
3400934001024.0;MOVICOL SACHET 20 CITRON;
3400934348686.0;MAXILASE 200U/ML SP 200ML;
